id_empregado,departamento,regiao,educacao,genero,canal_de_recrutamento,n_de_treinamentos,idade,pontuacao_ano_anterior,tempo_de_servico,KPIs >80%,venceu_premiacoes?,pontuacao_media_treinamentos,foi_promovido
19100,Vendas & Marketing,regiao_2,Bacharelado,M,processo seletivo,2,44,5.0,14,0,0,48,0
58203,Operacoes,regiao_16,Bacharelado,M,outros,2,39,3.0,9,0,0,58,0
12504,Tecnologia,regiao_7,Bacharelado,F,outros,1,46,4.0,17,0,0,85,0
49126,Tecnologia,regiao_15,Bacharelado,M,outros,1,29,2.0,5,0,0,77,0
66469,Financeiro,regiao_7,Bacharelado,M,outros,1,26,1.0,3,0,0,59,0
53350,Operacoes,regiao_23,Bacharelado,M,outros,1,35,4.0,5,0,0,61,0
22031,Compras,regiao_2,Bacharelado,F,outros,1,29,4.0,2,1,0,95,1
36185,Tecnologia,regiao_13,Bacharelado,M,processo seletivo,1,30,2.0,9,0,0,79,0
58415,Vendas & Marketing,regiao_7,Bacharelado,M,outros,1,45,4.0,5,0,0,50,0
71763,Vendas & Marketing,regiao_15,Bacharelado,F,outros,1,30,1.0,6,0,0,47,0
62742,Financeiro,regiao_32,Bacharelado,M,processo seletivo,1,28,2.0,4,0,0,59,0
33619,Tecnologia,regiao_2,Mestrado & acima,M,processo seletivo,1,46,5.0,10,1,0,76,0
41212,Compras,regiao_7,Bacharelado,M,processo seletivo,1,27,2.0,2,0,0,69,0
40204,Vendas & Marketing,regiao_11,Bacharelado,M,processo seletivo,1,34,2.0,5,0,0,47,0
59131,Analise,regiao_19,Bacharelado,M,processo seletivo,2,32,5.0,3,1,0,86,0
12559,Operacoes,regiao_22,Bacharelado,F,outros,1,35,5.0,10,0,0,63,0
30433,Compras,regiao_27,Bacharelado,M,outros,1,36,4.0,3,1,0,66,0
13150,Compras,regiao_2,Mestrado & acima,F,outros,1,58,1.0,13,0,0,70,0
9616,Financeiro,regiao_31,Bacharelado,M,outros,1,29,4.0,4,0,0,57,0
26563,Compras,regiao_2,Bacharelado,F,indicacao,1,33,3.0,3,1,0,67,0
38331,Operacoes,regiao_16,Bacharelado,F,outros,1,32,5.0,6,0,0,62,0
18651,Legal,regiao_22,Abaixo do ensino medio,M,outros,1,25,5.0,2,1,0,59,0
45004,Compras,regiao_13,Bacharelado,M,outros,4,41,2.0,9,0,0,68,0
11892,Compras,regiao_12,Bacharelado,F,outros,1,25,,1,1,0,69,0
16859,Analise,regiao_2,Mestrado & acima,M,outros,1,50,1.0,7,0,1,79,0
26107,Vendas & Marketing,regiao_26,Bacharelado,M,outros,1,30,1.0,7,0,0,53,0
22511,Tecnologia,regiao_24,Bacharelado,M,processo seletivo,1,28,,1,0,0,81,0
22865,Analise,regiao_20,Mestrado & acima,M,outros,1,40,5.0,5,0,1,83,1
67467,Financeiro,regiao_2,Abaixo do ensino medio,F,outros,1,26,3.0,2,0,0,61,0
2268,Tecnologia,regiao_13,Bacharelado,M,outros,1,35,5.0,8,1,0,81,0
33517,Vendas & Marketing,regiao_7,Mestrado & acima,M,outros,1,37,3.0,7,1,0,52,0
27605,Operacoes,regiao_22,Mestrado & acima,M,outros,1,34,3.0,3,0,0,75,1
69349,Operacoes,regiao_8,Bacharelado,M,processo seletivo,1,25,3.0,2,0,0,57,0
45496,Vendas & Marketing,regiao_2,,M,outros,1,22,5.0,2,0,0,62,1
66262,Compras,regiao_2,Bacharelado,F,outros,2,26,5.0,2,1,0,68,1
55425,Tecnologia,regiao_2,Bacharelado,F,outros,1,31,4.0,7,1,0,80,0
29543,Financeiro,regiao_2,Bacharelado,M,processo seletivo,4,31,5.0,3,1,0,60,0
36547,Analise,regiao_25,Bacharelado,M,processo seletivo,1,32,3.0,6,1,0,86,0
11205,Vendas & Marketing,regiao_19,Bacharelado,M,processo seletivo,1,36,5.0,8,0,0,48,0
469,Tecnologia,regiao_2,Bacharelado,F,processo seletivo,1,57,3.0,19,0,0,81,0
44703,Vendas & Marketing,regiao_2,Bacharelado,F,processo seletivo,1,42,4.0,9,0,0,51,0
14847,Vendas & Marketing,regiao_20,Bacharelado,M,outros,1,28,3.0,3,0,0,48,0
43689,Analise,regiao_12,Bacharelado,M,processo seletivo,2,33,4.0,3,1,0,86,0
72157,Analise,regiao_2,Bacharelado,M,processo seletivo,1,41,3.0,3,0,0,86,0
74579,Operacoes,regiao_2,Abaixo do ensino medio,M,outros,2,26,,1,0,0,61,0
51544,Compras,regiao_12,Bacharelado,F,outros,1,32,5.0,5,0,1,84,1
5128,Operacoes,regiao_2,,M,outros,1,48,3.0,8,0,0,57,0
37952,Operacoes,regiao_26,Mestrado & acima,M,outros,1,41,3.0,7,0,0,58,0
39914,Tecnologia,regiao_2,Mestrado & acima,M,outros,1,31,5.0,4,1,0,82,0
74332,Vendas & Marketing,regiao_26,Bacharelado,M,outros,1,37,4.0,5,0,0,54,0
42886,Analise,regiao_29,Bacharelado,M,outros,1,30,1.0,4,0,0,84,0
53988,Financeiro,regiao_2,Abaixo do ensino medio,M,outros,1,26,5.0,2,1,0,60,0
49775,Vendas & Marketing,regiao_13,Bacharelado,M,processo seletivo,1,44,5.0,11,0,0,42,0
66965,Operacoes,regiao_7,Bacharelado,F,processo seletivo,1,44,3.0,10,0,0,60,0
70197,Pesquisa & Desenvolvimento,regiao_22,Mestrado & acima,M,outros,1,30,4.0,2,1,0,96,1
66210,Operacoes,regiao_22,Abaixo do ensino medio,M,outros,1,24,3.0,2,0,0,59,0
71008,Vendas & Marketing,regiao_27,Bacharelado,M,outros,1,40,1.0,10,0,0,49,0
52132,Tecnologia,regiao_11,Mestrado & acima,M,outros,1,32,3.0,5,0,0,80,0
72604,Vendas & Marketing,regiao_2,Bacharelado,M,processo seletivo,1,40,5.0,7,0,0,53,0
66802,Tecnologia,regiao_7,Abaixo do ensino medio,F,outros,2,24,4.0,3,1,0,78,0
55730,Vendas & Marketing,regiao_26,Bacharelado,M,outros,1,45,4.0,15,0,0,64,1
8284,Vendas & Marketing,regiao_2,Bacharelado,F,outros,1,34,5.0,5,0,0,60,1
69715,Operacoes,regiao_2,,F,outros,1,58,4.0,18,1,0,60,0
36117,Tecnologia,regiao_24,Bacharelado,M,processo seletivo,1,35,3.0,7,0,0,82,0
56139,Vendas & Marketing,regiao_16,,M,outros,1,24,4.0,2,0,0,51,0
15924,Vendas & Marketing,regiao_23,Bacharelado,M,outros,1,35,2.0,8,0,0,48,0
41776,Tecnologia,regiao_23,Bacharelado,M,processo seletivo,1,31,1.0,2,0,0,81,0
25949,Operacoes,regiao_29,Bacharelado,M,outros,1,33,3.0,5,0,0,60,0
51509,RH,regiao_2,Mestrado & acima,F,processo seletivo,1,44,3.0,14,0,0,47,0
36936,Vendas & Marketing,regiao_28,,M,outros,1,24,2.0,2,1,0,52,1
25572,Compras,regiao_2,Bacharelado,M,outros,2,34,2.0,10,0,0,69,0
11337,Vendas & Marketing,regiao_22,Bacharelado,M,processo seletivo,1,37,5.0,2,0,0,54,0
34965,Operacoes,regiao_26,Bacharelado,M,outros,2,31,3.0,4,0,0,63,0
38318,Compras,regiao_19,Bacharelado,M,outros,1,32,3.0,8,0,0,69,0
60969,Operacoes,regiao_2,Bacharelado,F,outros,1,33,5.0,7,1,0,57,0
72765,Operacoes,regiao_2,,F,processo seletivo,1,53,3.0,11,0,0,57,0
16951,Operacoes,regiao_22,Bacharelado,M,processo seletivo,2,37,5.0,4,1,0,57,0
54416,Vendas & Marketing,regiao_15,Bacharelado,M,processo seletivo,1,30,2.0,5,0,0,49,0
4585,Analise,regiao_15,Bacharelado,M,processo seletivo,1,35,5.0,3,1,0,81,0
64140,Tecnologia,regiao_11,Bacharelado,M,processo seletivo,1,32,3.0,4,0,0,80,0
35746,Operacoes,regiao_15,Bacharelado,M,processo seletivo,1,45,3.0,9,0,0,61,0
6587,Compras,regiao_13,Bacharelado,M,outros,1,29,,1,0,0,69,0
1901,Vendas & Marketing,regiao_4,Bacharelado,M,processo seletivo,2,31,3.0,4,0,0,53,0
56849,Tecnologia,regiao_15,Bacharelado,M,processo seletivo,2,34,3.0,8,0,0,80,0
56233,Analise,regiao_22,Bacharelado,F,outros,1,24,,1,1,0,86,0
15844,Operacoes,regiao_3,Mestrado & acima,F,outros,1,31,5.0,7,1,0,59,0
1497,Vendas & Marketing,regiao_10,Mestrado & acima,F,outros,1,37,3.0,6,1,0,47,0
11488,Vendas & Marketing,regiao_7,Mestrado & acima,M,outros,1,42,3.0,12,0,0,48,0
59616,Compras,regiao_4,Mestrado & acima,M,outros,1,40,3.0,6,0,0,72,0
9002,Operacoes,regiao_2,Bacharelado,M,processo seletivo,1,37,5.0,5,1,0,64,0
63753,Operacoes,regiao_22,Bacharelado,M,outros,1,50,3.0,8,0,0,57,0
9192,Operacoes,regiao_21,Bacharelado,M,outros,1,28,,1,0,0,61,0
30143,RH,regiao_2,Mestrado & acima,F,indicacao,1,57,3.0,13,0,0,53,0
23360,Vendas & Marketing,regiao_28,Mestrado & acima,M,outros,2,42,2.0,10,0,0,46,0
53301,Operacoes,regiao_2,Mestrado & acima,M,processo seletivo,1,34,3.0,8,0,0,61,0
29073,Operacoes,regiao_2,Bacharelado,F,processo seletivo,1,34,5.0,8,1,0,54,0
36460,Operacoes,regiao_13,Bacharelado,M,outros,1,29,,1,0,0,62,0
3171,Operacoes,regiao_4,Mestrado & acima,F,indicacao,1,32,4.0,7,1,0,59,0
55062,Operacoes,regiao_7,Bacharelado,F,processo seletivo,1,27,5.0,2,0,0,61,0
64798,Analise,regiao_22,Bacharelado,M,outros,3,30,,1,1,0,83,0
7908,Tecnologia,regiao_33,Mestrado & acima,M,outros,1,46,3.0,17,0,0,83,0
70048,Vendas & Marketing,regiao_1,Mestrado & acima,M,outros,1,37,3.0,10,1,0,49,1
63757,Vendas & Marketing,regiao_2,Bacharelado,F,processo seletivo,1,48,4.0,13,0,0,52,0
19046,Tecnologia,regiao_2,Bacharelado,M,outros,1,40,5.0,12,1,0,84,0
37427,Tecnologia,regiao_20,Bacharelado,M,outros,1,32,3.0,6,0,0,73,0
58138,Vendas & Marketing,regiao_20,Bacharelado,M,outros,1,33,1.0,7,0,0,48,0
68064,Compras,regiao_23,Bacharelado,F,outros,1,35,3.0,6,0,0,66,0
6711,Vendas & Marketing,regiao_6,,M,processo seletivo,1,23,3.0,2,0,0,51,0
51002,Analise,regiao_15,Mestrado & acima,M,outros,1,32,3.0,4,0,0,86,0
5132,Operacoes,regiao_2,Bacharelado,M,processo seletivo,4,31,3.0,6,0,0,59,0
15801,Operacoes,regiao_26,Bacharelado,F,outros,1,40,4.0,13,0,0,60,0
47265,Compras,regiao_2,Mestrado & acima,M,outros,1,43,2.0,7,0,0,70,0
26798,Operacoes,regiao_32,Mestrado & acima,M,outros,1,38,3.0,6,0,0,60,0
72203,Vendas & Marketing,regiao_7,Bacharelado,M,outros,1,36,5.0,8,0,0,49,0
46862,Compras,regiao_7,Mestrado & acima,M,outros,1,49,5.0,20,1,0,65,0
75629,Vendas & Marketing,regiao_22,Bacharelado,F,processo seletivo,1,32,1.0,4,0,0,50,0
10452,Analise,regiao_2,Bacharelado,M,outros,2,26,3.0,2,0,0,91,0
37017,Analise,regiao_7,Bacharelado,M,processo seletivo,1,55,3.0,18,0,0,87,0
76427,RH,regiao_22,Mestrado & acima,F,outros,1,35,3.0,5,0,0,50,0
46925,Operacoes,regiao_9,Mestrado & acima,F,outros,1,36,4.0,6,1,0,59,0
43828,Vendas & Marketing,regiao_30,Bacharelado,M,outros,1,29,5.0,4,1,0,45,0
58383,Compras,regiao_4,Bacharelado,M,outros,1,46,3.0,19,1,0,72,0
20660,Pesquisa & Desenvolvimento,regiao_27,Bacharelado,M,processo seletivo,2,30,3.0,4,0,0,84,0
46166,Vendas & Marketing,regiao_2,Bacharelado,M,outros,1,51,5.0,19,0,0,40,0
11123,Vendas & Marketing,regiao_29,Mestrado & acima,M,outros,1,37,3.0,7,0,0,54,0
67946,Analise,regiao_32,,M,outros,1,27,3.0,2,0,0,88,0
41763,Vendas & Marketing,regiao_26,,M,outros,1,43,1.0,4,0,0,49,0
40628,RH,regiao_32,Bacharelado,F,outros,1,31,3.0,7,0,0,51,0
61482,Operacoes,regiao_7,Mestrado & acima,F,processo seletivo,2,38,4.0,9,1,0,65,0
63083,Vendas & Marketing,regiao_2,Mestrado & acima,F,outros,1,43,1.0,10,0,0,45,0
33789,Tecnologia,regiao_7,Bacharelado,M,processo seletivo,3,29,3.0,4,0,0,81,0
3540,Tecnologia,regiao_22,Mestrado & acima,F,processo seletivo,1,30,3.0,2,0,0,79,0
51292,RH,regiao_2,Bacharelado,F,outros,1,49,5.0,22,1,0,50,0
137,Analise,regiao_7,Mestrado & acima,M,outros,1,49,4.0,5,0,0,90,0
73204,Vendas & Marketing,regiao_7,Mestrado & acima,M,processo seletivo,1,36,2.0,5,0,0,48,0
73753,Compras,regiao_10,Mestrado & acima,M,processo seletivo,1,33,1.0,3,0,0,71,0
49737,Vendas & Marketing,regiao_22,Mestrado & acima,M,outros,3,52,3.0,25,0,0,49,0
22462,Vendas & Marketing,regiao_32,Bacharelado,F,outros,1,29,,1,0,0,53,0
36905,Operacoes,regiao_7,Bacharelado,M,outros,1,37,3.0,11,0,0,56,0
16004,Financeiro,regiao_22,Abaixo do ensino medio,M,outros,1,25,3.0,3,0,0,61,0
10002,RH,regiao_2,Abaixo do ensino medio,M,processo seletivo,1,24,,1,1,0,52,0
43176,Tecnologia,regiao_7,Mestrado & acima,F,indicacao,1,37,4.0,13,0,0,79,0
12538,Operacoes,regiao_14,Bacharelado,M,outros,1,35,5.0,10,1,0,59,1
56140,Tecnologia,regiao_13,Bacharelado,F,outros,1,33,3.0,4,1,0,76,1
71196,Compras,regiao_2,Bacharelado,F,processo seletivo,1,33,5.0,9,1,0,71,0
57893,Tecnologia,regiao_2,Bacharelado,F,outros,1,59,3.0,28,0,0,78,0
5640,Analise,regiao_2,Bacharelado,M,processo seletivo,1,29,,1,0,0,88,0
41208,Operacoes,regiao_2,Bacharelado,F,outros,1,38,2.0,8,0,0,59,0
55857,Operacoes,regiao_2,Bacharelado,M,processo seletivo,1,48,4.0,13,0,0,57,0
27907,Legal,regiao_11,Bacharelado,M,outros,1,31,3.0,1,1,0,62,0
5933,Tecnologia,regiao_5,Mestrado & acima,F,processo seletivo,1,32,1.0,5,0,0,77,0
44678,Compras,regiao_22,Bacharelado,M,outros,3,24,3.0,2,0,0,63,0
48266,Tecnologia,regiao_7,Mestrado & acima,M,processo seletivo,2,37,5.0,5,1,0,77,0
46639,Vendas & Marketing,regiao_7,Bacharelado,F,processo seletivo,1,32,5.0,8,1,0,46,1
21523,Vendas & Marketing,regiao_4,Bacharelado,M,outros,1,31,3.0,2,0,0,48,0
32437,Operacoes,regiao_2,Bacharelado,M,processo seletivo,2,45,3.0,5,1,1,61,0
65689,Vendas & Marketing,regiao_2,Bacharelado,M,outros,1,57,5.0,6,0,0,45,0
73819,Operacoes,regiao_15,Mestrado & acima,M,outros,2,39,2.0,8,0,0,59,0
74019,Compras,regiao_2,Mestrado & acima,M,processo seletivo,1,42,1.0,4,0,0,70,0
76698,Operacoes,regiao_7,Bacharelado,F,outros,1,45,3.0,4,0,1,65,1
70387,Operacoes,regiao_30,Mestrado & acima,M,processo seletivo,1,41,3.0,3,1,0,61,0
56162,Tecnologia,regiao_27,Mestrado & acima,F,processo seletivo,1,41,1.0,11,0,0,74,0
26260,Vendas & Marketing,regiao_24,Mestrado & acima,M,processo seletivo,1,34,1.0,7,0,0,50,0
53188,Vendas & Marketing,regiao_31,Bacharelado,M,processo seletivo,1,47,5.0,18,0,0,52,0
34074,Vendas & Marketing,regiao_25,Mestrado & acima,M,processo seletivo,1,33,5.0,7,1,0,51,0
38934,Operacoes,regiao_22,Mestrado & acima,F,processo seletivo,1,48,3.0,15,0,0,69,1
39799,Operacoes,regiao_15,Bacharelado,M,outros,1,34,4.0,3,0,0,60,0
40775,Vendas & Marketing,regiao_1,Mestrado & acima,M,outros,1,35,5.0,4,1,0,47,0
41928,Analise,regiao_1,Mestrado & acima,M,processo seletivo,1,35,5.0,4,1,0,84,0
31364,Tecnologia,regiao_15,Bacharelado,F,processo seletivo,2,26,3.0,2,0,0,79,0
25351,Vendas & Marketing,regiao_14,Mestrado & acima,M,processo seletivo,1,45,3.0,17,0,0,49,0
72690,Vendas & Marketing,regiao_9,Mestrado & acima,F,processo seletivo,1,31,3.0,1,0,0,54,0
11666,Vendas & Marketing,regiao_34,Bacharelado,M,processo seletivo,1,30,5.0,7,0,0,49,0
10167,Vendas & Marketing,regiao_13,Bacharelado,M,processo seletivo,1,46,1.0,5,0,0,50,0
43399,Operacoes,regiao_2,Bacharelado,F,outros,1,60,5.0,4,1,0,56,0
72916,Operacoes,regiao_27,Bacharelado,M,outros,1,44,5.0,11,1,0,55,0
19440,Tecnologia,regiao_22,Mestrado & acima,M,processo seletivo,3,35,3.0,3,0,0,86,0
55444,Vendas & Marketing,regiao_22,Bacharelado,M,processo seletivo,2,33,2.0,6,0,0,52,0
10360,Operacoes,regiao_6,Bacharelado,M,processo seletivo,1,38,4.0,8,1,0,55,0
66637,Tecnologia,regiao_22,Mestrado & acima,M,processo seletivo,1,39,3.0,5,0,0,80,0
63026,Vendas & Marketing,regiao_26,Bacharelado,M,outros,1,30,3.0,2,0,0,50,0
53981,Operacoes,regiao_5,Bacharelado,M,processo seletivo,1,31,,1,1,0,65,0
66248,Vendas & Marketing,regiao_7,Bacharelado,M,processo seletivo,1,57,4.0,3,0,0,50,0
73279,Vendas & Marketing,regiao_2,Bacharelado,F,outros,1,34,1.0,7,0,0,50,0
57365,Operacoes,regiao_2,Bacharelado,M,outros,1,38,3.0,4,1,0,66,0
36691,Vendas & Marketing,regiao_14,,M,outros,1,24,,1,1,0,55,0
31987,Compras,regiao_17,Mestrado & acima,M,outros,1,45,3.0,16,0,0,87,1
73265,Vendas & Marketing,regiao_1,Mestrado & acima,M,outros,1,40,1.0,11,0,0,53,0
62530,Compras,regiao_32,Bacharelado,M,outros,2,32,3.0,3,0,0,70,0
52716,Vendas & Marketing,regiao_2,Bacharelado,F,processo seletivo,2,29,3.0,2,0,0,48,0
12930,Financeiro,regiao_2,Bacharelado,F,outros,1,39,4.0,11,0,0,59,0
70371,Analise,regiao_13,Bacharelado,M,processo seletivo,1,32,3.0,7,0,0,80,0
32774,Operacoes,regiao_2,Mestrado & acima,M,outros,2,57,4.0,7,1,0,58,0
78119,Compras,regiao_11,Bacharelado,F,outros,1,36,3.0,4,1,0,72,0
50338,Vendas & Marketing,regiao_2,Bacharelado,M,outros,1,34,1.0,5,0,0,46,0
64630,RH,regiao_22,Mestrado & acima,F,outros,1,33,5.0,7,1,0,50,0
1830,Tecnologia,regiao_2,Mestrado & acima,M,processo seletivo,1,39,2.0,4,1,0,81,0
60743,Financeiro,regiao_15,Bacharelado,F,processo seletivo,2,32,4.0,8,0,0,59,0
77734,Tecnologia,regiao_2,Bacharelado,M,indicacao,1,31,3.0,6,0,0,77,0
51440,Vendas & Marketing,regiao_22,Bacharelado,M,outros,1,31,1.0,7,1,0,52,0
58579,Compras,regiao_22,Bacharelado,F,outros,1,25,3.0,3,0,0,68,0
38123,Vendas & Marketing,regiao_4,Bacharelado,F,processo seletivo,1,43,5.0,4,1,0,50,0
57033,Operacoes,regiao_2,Bacharelado,M,processo seletivo,1,25,,1,0,0,65,0
42513,Compras,regiao_2,Mestrado & acima,F,outros,1,50,1.0,16,0,0,68,0
29146,Operacoes,regiao_22,Mestrado & acima,M,outros,3,32,3.0,4,1,0,64,1
72935,Financeiro,regiao_32,Bacharelado,M,processo seletivo,1,28,3.0,2,0,0,59,0
16889,Vendas & Marketing,regiao_17,Bacharelado,M,outros,1,32,1.0,5,0,0,51,0
6181,Vendas & Marketing,regiao_16,Bacharelado,M,processo seletivo,1,34,5.0,5,0,0,49,0
9025,Operacoes,regiao_16,Bacharelado,M,outros,1,30,5.0,4,0,0,55,0
65024,Operacoes,regiao_7,Mestrado & acima,F,processo seletivo,1,33,5.0,6,0,0,74,1
61874,Compras,regiao_7,Mestrado & acima,M,processo seletivo,2,46,4.0,19,1,0,70,0
30900,Vendas & Marketing,regiao_12,Bacharelado,M,processo seletivo,1,35,4.0,10,1,0,50,1
44381,Operacoes,regiao_7,Bacharelado,M,outros,1,33,5.0,8,1,0,59,1
805,Operacoes,regiao_22,Bacharelado,M,processo seletivo,1,30,4.0,4,0,0,59,0
10468,Compras,regiao_7,Bacharelado,M,processo seletivo,2,33,5.0,4,1,0,71,0
54127,Vendas & Marketing,regiao_13,Bacharelado,M,outros,1,28,4.0,5,0,0,52,0
63027,Tecnologia,regiao_24,Mestrado & acima,M,outros,1,38,3.0,8,0,0,84,0
26944,Vendas & Marketing,regiao_2,Bacharelado,F,processo seletivo,1,34,2.0,7,1,0,49,1
6788,Vendas & Marketing,regiao_2,,F,outros,2,40,,1,1,0,51,0
51318,Compras,regiao_31,Bacharelado,F,processo seletivo,2,30,3.0,5,0,0,73,0
30551,Operacoes,regiao_12,Bacharelado,F,processo seletivo,1,29,2.0,7,0,0,60,0
74141,Pesquisa & Desenvolvimento,regiao_26,Bacharelado,M,processo seletivo,1,30,3.0,3,0,0,83,0
16399,Vendas & Marketing,regiao_31,Bacharelado,M,processo seletivo,1,38,4.0,10,0,0,50,0
10389,Operacoes,regiao_7,Bacharelado,M,outros,3,40,3.0,11,0,0,60,0
15369,Analise,regiao_22,,F,outros,1,29,4.0,5,0,0,86,0
41337,RH,regiao_2,Mestrado & acima,F,processo seletivo,1,53,4.0,25,0,0,47,0
633,Vendas & Marketing,regiao_17,Bacharelado,F,processo seletivo,1,26,3.0,2,0,0,49,0
30155,Analise,regiao_32,Bacharelado,M,outros,2,28,,1,0,0,82,0
59337,Analise,regiao_22,Mestrado & acima,M,processo seletivo,1,26,,1,1,0,84,0
3968,Compras,regiao_10,Bacharelado,M,outros,1,28,3.0,4,0,0,65,0
1709,RH,regiao_7,Bacharelado,F,processo seletivo,1,30,3.0,3,0,0,51,0
1588,Operacoes,regiao_15,Mestrado & acima,M,outros,1,59,4.0,4,1,0,56,0
573,Pesquisa & Desenvolvimento,regiao_22,Bacharelado,F,outros,1,29,,1,1,0,86,0
24750,Tecnologia,regiao_14,Bacharelado,M,processo seletivo,1,31,3.0,4,0,0,83,0
9098,Compras,regiao_7,Bacharelado,F,outros,1,26,3.0,2,0,0,69,0
41768,Operacoes,regiao_19,Mestrado & acima,F,processo seletivo,1,37,3.0,10,0,0,62,0
43660,Operacoes,regiao_8,Bacharelado,F,processo seletivo,1,25,3.0,1,0,0,62,0
8027,Tecnologia,regiao_31,Bacharelado,M,outros,1,27,2.0,3,1,0,78,0
15774,Operacoes,regiao_2,Mestrado & acima,M,processo seletivo,1,39,4.0,10,0,0,60,0
4857,Analise,regiao_28,Bacharelado,M,outros,1,36,5.0,3,1,0,91,1
58988,Compras,regiao_23,Mestrado & acima,M,outros,2,35,5.0,6,1,0,91,1
54550,Tecnologia,regiao_8,Bacharelado,F,outros,1,28,,1,0,0,81,0
31552,Vendas & Marketing,regiao_21,Bacharelado,M,outros,1,30,,1,1,0,50,0
76968,Compras,regiao_22,Mestrado & acima,M,processo seletivo,1,37,5.0,9,1,0,75,0
73203,Tecnologia,regiao_28,Mestrado & acima,M,processo seletivo,2,35,1.0,9,0,0,80,0
60095,Vendas & Marketing,regiao_28,Mestrado & acima,F,outros,1,30,1.0,5,0,0,54,0
6731,Pesquisa & Desenvolvimento,regiao_29,Bacharelado,M,processo seletivo,1,30,5.0,1,0,0,96,1
39725,Tecnologia,regiao_2,Bacharelado,M,outros,1,45,4.0,3,0,0,83,0
70021,Compras,regiao_23,Mestrado & acima,M,outros,1,36,3.0,7,1,0,71,0
22958,Vendas & Marketing,regiao_11,Bacharelado,M,processo seletivo,1,37,3.0,4,0,0,50,0
21955,Compras,regiao_2,Bacharelado,F,processo seletivo,2,39,3.0,4,0,0,73,0
72984,Operacoes,regiao_19,Bacharelado,M,outros,1,37,5.0,6,0,0,59,0
63667,Compras,regiao_26,Bacharelado,M,outros,1,28,,1,0,0,82,1
4147,Compras,regiao_22,Mestrado & acima,M,processo seletivo,1,40,3.0,12,0,0,70,0
28714,Vendas & Marketing,regiao_3,Bacharelado,M,outros,1,30,5.0,3,1,0,52,0
51959,Operacoes,regiao_31,Mestrado & acima,M,outros,1,36,4.0,7,0,0,56,0
68716,Vendas & Marketing,regiao_15,Bacharelado,F,outros,1,27,2.0,4,0,0,57,0
30802,Operacoes,regiao_11,Bacharelado,F,outros,1,29,1.0,4,0,0,57,0
34542,Tecnologia,regiao_2,Bacharelado,F,processo seletivo,7,31,3.0,5,1,0,82,0
32970,Compras,regiao_22,Mestrado & acima,M,outros,1,36,4.0,7,1,0,67,0
10936,Operacoes,regiao_12,Bacharelado,M,outros,1,30,4.0,4,0,0,57,0
20326,Analise,regiao_28,Mestrado & acima,M,outros,2,32,3.0,6,1,0,86,0
38445,Vendas & Marketing,regiao_15,Bacharelado,M,processo seletivo,1,29,5.0,2,0,0,50,0
18621,Vendas & Marketing,regiao_2,Bacharelado,F,outros,1,29,,1,0,0,45,0
10345,Vendas & Marketing,regiao_22,Mestrado & acima,M,outros,2,38,1.0,8,0,0,47,0
25834,Compras,regiao_2,Mestrado & acima,F,outros,1,51,3.0,15,0,0,71,0
333,Financeiro,regiao_22,Mestrado & acima,M,outros,1,32,3.0,8,0,0,58,0
28850,Tecnologia,regiao_14,Mestrado & acima,F,processo seletivo,1,36,3.0,5,1,0,83,0
61888,Operacoes,regiao_15,Bacharelado,M,processo seletivo,2,30,5.0,5,1,0,57,0
30928,Financeiro,regiao_26,Bacharelado,F,processo seletivo,1,26,3.0,5,0,0,56,0
21230,Pesquisa & Desenvolvimento,regiao_7,Bacharelado,M,processo seletivo,2,32,5.0,3,1,0,83,1
22445,Vendas & Marketing,regiao_30,Bacharelado,M,outros,2,26,3.0,3,0,0,50,0
57206,Analise,regiao_28,Bacharelado,M,processo seletivo,1,30,4.0,2,0,0,83,0
57587,Vendas & Marketing,regiao_6,Bacharelado,F,outros,1,28,1.0,2,0,0,50,0
29950,Vendas & Marketing,regiao_26,Bacharelado,M,processo seletivo,1,40,3.0,18,1,0,55,1
1825,Legal,regiao_2,Bacharelado,M,outros,1,33,1.0,6,0,0,66,0
5272,Operacoes,regiao_2,Abaixo do ensino medio,F,processo seletivo,1,24,,1,0,0,73,1
49389,Legal,regiao_27,Abaixo do ensino medio,M,outros,1,27,,1,1,0,59,0
66875,Operacoes,regiao_29,Bacharelado,M,processo seletivo,1,30,4.0,2,1,0,61,0
51071,Vendas & Marketing,regiao_4,Mestrado & acima,F,processo seletivo,1,37,3.0,9,0,0,44,0
62499,Operacoes,regiao_2,,F,outros,1,33,3.0,9,0,0,58,0
4566,Analise,regiao_2,Bacharelado,M,outros,2,31,3.0,2,0,0,84,0
77674,Vendas & Marketing,regiao_31,Bacharelado,M,processo seletivo,1,43,3.0,3,0,0,48,0
70679,Vendas & Marketing,regiao_2,Mestrado & acima,F,outros,1,39,1.0,10,1,0,52,1
20516,Vendas & Marketing,regiao_2,,M,outros,1,24,3.0,2,1,1,81,1
45145,Compras,regiao_4,Mestrado & acima,M,outros,1,41,2.0,12,0,0,71,0
45721,Pesquisa & Desenvolvimento,regiao_4,Mestrado & acima,M,outros,1,35,5.0,4,1,0,85,0
52241,Vendas & Marketing,regiao_7,Bacharelado,M,processo seletivo,1,24,,1,0,0,49,0
23337,Vendas & Marketing,regiao_1,Mestrado & acima,M,processo seletivo,3,33,2.0,7,0,0,53,0
8386,Vendas & Marketing,regiao_17,Mestrado & acima,M,outros,1,35,3.0,3,0,0,47,0
